rank-number,rank-year,index-name_en-US,capitalist-gender,XY-parent_en-US,XX-parent_en-Us,given-name_native-tongue,friend-name,capitalist_consort-name,firstseen-city,firstseen-country,capitalist_born-spacetime,capitalist_origin-story,mother-tongues,capitalist_schooling,written-hands,job-titles,award-names,capitalist-background,lastseen_city,lastseen-country,capitalist-type,rank-metric,rank-value,stock-shareprice,evolution-value_descendant-count,datacollected-yearmonth,firstseen-year,privedge-granted_year,priveledge-rank,privedge-lost_year,lastseen-year,deathnote,capitalist-currentage,person_age-group,archetype.childhood,archetype.student,archetype.householder,archetype.teacher,archetype.advisor,archetype.phantasim,patron-source,patron-industry,claim-to-fame,data-notes
4968,12024,Nicholas Pritzker,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,600,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,"Hotels, investments",Finance & Investments,,
4969,12024,Alejandro Santo Domingo,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,600,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Beer,Food & Beverage,,
4970,12024,Steven Sarowitz,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,600,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Payroll software,Technology,,
4971,12024,Maria-Elisabeth Schaeffler-Thumann,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,600,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Auto parts,Automotive,,
4972,12024,Leonard Schleifer,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,600,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Pharmaceuticals,Healthcare,,
4973,12024,Dieter Schnabel,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,600,000,000",,,12024.03,11933,,B.lion,,,,93,phantasim,,,,,,,Chemicals,Manufacturing,,
4974,12024,Michael S. Smith,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,600,000,000",,,12024.03,11939,,B.lion,,,,87,advisor,,,,,,,Liquefied natural gas,Energy,,
4975,12024,Julia Thiele-Schuerhoff,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,600,000,000",,,12024.03,11943,,B.lion,,,,83,advisor,,,,,,,"Brakes, investments",Manufacturing,,
4976,12024,John Tyson,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,600,000,000",,,12024.03,11985,,B.lion,,,,41,householder,,,,,,,Food processing,Food & Beverage,,
4977,12024,Anna Katharina Viessmann,XX,Martin Viessmann,,,,,,Germany,,waiting in line for inheritance,,,de-DE,,,"daughter of Martin Viessmann, who chairs the executive board of a German manufacturer of heating, refrigeration and climate-control equipment.
Her brother, Maximilian, is co-CEO of Viessmann Group, founded by their great-grandfather Johann Viessmann in 1917.",,Germany,person.public,USD-networth,"$2,600,000,000",,,12024.03,11949,12020,B.lion,,,,77,advisor,,,,,,,Heating and cooling equipment,Manufacturing,non-executive member of the board of the family holding company.,
4978,12024,Jurgen Wirtgen,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,600,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Construction Vehicles,Construction & Engineering,,
4979,12024,Stefan Wirtgen,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,600,000,000",,,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,Construction Vehicles,Construction & Engineering,,
4980,12024,Zhao Lixin,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,600,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Electronics,Technology,,
4981,12024,Zhou Hongyi,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,600,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Security software,Technology,,
5056,12024,S. Daniel Abraham,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Slim-Fast,Food & Beverage,,
5057,12024,Bill Alfond,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Shoes,Fashion & Retail,,
5058,12024,Susan Alfond,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Shoes,Fashion & Retail,,
5059,12024,Ted Alfond,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Shoes,Fashion & Retail,,
5060,12024,Riley Bechtel,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,"Engineering, construction",Construction & Engineering,,
5061,12024,Thor Bjorgolfsson,,,,,,,,,,,,,,,,,,Iceland,person.public,USD-networth,"$2,500,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Investments,Diversified,,
5062,12024,Charles Bronfman,XY,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$2,500,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Liquor,Food & Beverage,,
5063,12024,Vivek Chand Burman,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,500,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Consumer goods,Food & Beverage,,
5064,12024,Herb Chambers,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Car dealerships,Automotive,,
5065,12024,Cheng Yixiao,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,500,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Video streaming app,Media & Entertainment,,
5066,12024,Andrew Cherng,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Fast food,Food & Beverage,,
5067,12024,Peggy Cherng,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Fast food,Food & Beverage,,
5068,12024,Leon G. Cooperman,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Hedge funds,Finance & Investments,,
5069,12024,Yadu Hari Dalmia,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,500,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Cement,Manufacturing,,
5070,12024,Henry Davis,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Beef processing,Food & Beverage,,
5071,12024,Oleg Deripaska,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$2,500,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,"Aluminum, utilities",Metals & Mining,,
5072,12024,Sergey Dmitriev,,,,,,,,,,,,,,,,,,Cyprus,person.public,USD-networth,"$2,500,000,000",,,12024.03,11988,,B.lion,,,,38,householder,,,,,,,Software,Technology,,
5073,12024,Joseph Edelman,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Hedge funds,Finance & Investments,,
5074,12024,Sandeep Engineer,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,500,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Plastic pipes,Manufacturing,,
5075,12024,Alceu Elias Feldmann,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$2,500,000,000",,,12024.03,11932,,B.lion,,,,94,phantasim,,,,,,,Fertilizer,Energy,,
5076,12024,Serge Godin,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$2,500,000,000",,,12024.03,11990,,B.lion,,,,36,householder,,,,,,,Information technology,Technology,,
5077,12024,Alec Gores,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11975,,B.lion,,,,51,teacher,,,,,,,Private equity,Finance & Investments,,
5078,12024,Bill Haslam,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,Gas stations,Fashion & Retail,,
5079,12024,J. Tomilson Hill,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Investments,Finance & Investments,,
5080,12024,Jay-Z,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Music,Media & Entertainment,,
5081,12024,Baba Kalyani,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,500,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Engineering,Automotive,,
5082,12024,Saban Cemil Kazanci,,,,,,,,,,,,,,,,,,Turkey,person.public,USD-networth,"$2,500,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Energy,Energy,,
5083,12024,Brad Kelley,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Tobacco,Real Estate,,
5084,12024,Wolfgang Leitner,,,,,,,,,,,,,,,,,,Austria,person.public,USD-networth,"$2,500,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Engineering,Construction & Engineering,,
5085,12024,Li Hongxin,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,500,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Paper & related products,Manufacturing,,
5086,12024,Lin Chen-hai,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$2,500,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Real estate,Real Estate,,
5087,12024,Lu Yiwen,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,500,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Jewelry,Fashion & Retail,,
5088,12024,Prayudh Mahagitsiri,,,,,,,,,,,,,,,,,,Thailand,person.public,USD-networth,"$2,500,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,"Coffee, shipping",Food & Beverage,,
5089,12024,Willy Michel,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,500,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Medical devices,Healthcare,,
5090,12024,Lachhman Das Mittal,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,500,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Tractors,Automotive,,
5091,12024,Bobby Murphy,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Snapchat,Technology,,
5092,12024,Tomas Olivo Lopez,,,,,,,,,,,,,,,,,,Spain,person.public,USD-networth,"$2,500,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Shopping centers,Real Estate,,
5093,12024,Eren Ozmen,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11936,,B.lion,,,,90,advisor,,,,,,,Aerospace,Manufacturing,,
5094,12024,John Pritzker,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,"Hotels, investments",Finance & Investments,,
5095,12024,Qiu Minxiu,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,500,000,000",,,12024.03,11979,,B.lion,,,,47,householder,,,,,,,Semiconductors,Technology,,
5096,12024,Ferit Faik Sahenk,,,,,,,,,,,,,,,,,,Turkey,person.public,USD-networth,"$2,500,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Diversified,Diversified,,
5097,12024,Wenrong Shen,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,500,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Steel production,Metals & Mining,,
5098,12024,Shi Yuzhu,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,500,000,000",,,12024.03,11960,,B.lion,,,,66,teacher,,,,,,,"Online games, investments",Diversified,,
5099,12024,Jeff Sutton,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Real estate,Real Estate,,
5100,12024,"Henry Sy, Jr.",,,,,,,,,,,,,,,,,,Philippines,person.public,USD-networth,"$2,500,000,000",,,12024.03,11973,,B.lion,,,,53,teacher,,,,,,,Diversified,Diversified,,
5101,12024,Andrew Tan,,,,,,,,,,,,,,,,,,Philippines,person.public,USD-networth,"$2,500,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,Diversified,Diversified,,
5102,12024,Arvind Tiku,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,500,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,"Oil & gas, investments",Energy,,
5103,12024,Byron Trott,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Investments,Finance & Investments,,
5104,12024,Donald Trump,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11979,,B.lion,,,,47,householder,,,,,,,Real estate,Real Estate,,
5105,12024,Peter Unger,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,500,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Auto repair,Automotive,,
5106,12024,Roger Wang,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11938,,B.lion,,,,88,advisor,,,,,,,Retail,Fashion & Retail,,
5107,12024,Oprah Winfrey,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,500,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,TV shows,Media & Entertainment,,
5108,12024,Wu Zhigang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,500,000,000",,,12024.03,11933,,B.lion,,,,93,phantasim,,,,,,,Bakery chain,Food & Beverage,,
5109,12024,Xie Weitong,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$2,500,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Cobalt,Metals & Mining,,
5110,12024,Ye Guofu,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,500,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Retail,Fashion & Retail,,
5175,12024,Marijke Mars,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,"Candy, pet food",Food & Beverage,,
5176,12024,Pamela Mars,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11936,,B.lion,,,,90,advisor,,,,,,,"Candy, pet food",Food & Beverage,,
5177,12024,Valerie Mars,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,"Candy, pet food",Food & Beverage,,
5178,12024,Victoria Mars,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,"Candy, pet food",Food & Beverage,,
5179,12024,Brian Acton,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11945,,B.lion,,,,81,advisor,,,,,,,WhatsApp,Technology,,
5180,12024,Abdulla Al Futtaim,,,,,,,,,,,,,,,,,,United Arab Emirates,person.public,USD-networth,"$2,400,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,"Auto dealers, investments",Automotive,,
5181,12024,Edward Bass,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,"Oil, investments",Energy,,
5182,12024,Koos Bekker,,,,,,,,,,,,,,,,,,South Africa,person.public,USD-networth,"$2,400,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,"Media, investments",Media & Entertainment,,
5183,12024,Otto Philipp Braun,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,400,000,000",,,12024.03,11976,,B.lion,,,,50,teacher,,,,,,,Medical technology,Healthcare,,
5184,12024,Chen Tei-fu,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$2,400,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Herbal products,Fashion & Retail,,
5185,12024,Abilio dos Santos Diniz,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$2,400,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Retail,Fashion & Retail,,
5186,12024,Marcel Erni,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,400,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Private equity,Finance & Investments,,
5187,12024,Doris Fisher,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Gap,Fashion & Retail,,
5188,12024,Gerald Ford,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Banking,Finance & Investments,,
5189,12024,Bernard Fraisse,,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$2,400,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Pharmaceuticals,Healthcare,,
5190,12024,Alfred Gantner,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,400,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Private equity,Finance & Investments,,
5191,12024,Paul Gauselmann,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,400,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Gambling,Gambling & Casinos,,
5192,12024,Mitchell Goldhar,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$2,400,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Real estate,Real Estate,,
5193,12024,Peter Hargreaves,,,,,,,,,,,,,,,,,,United Kingdom,person.public,USD-networth,"$2,400,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Financial services,Finance & Investments,,
5194,12024,Hua Xuande,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,400,000,000",,,12024.03,11936,,B.lion,,,,90,advisor,,,,,,,Pharmaceuticals,Healthcare,,
5195,12024,Kwek Leng Kee,,,,,,,,,,,,,,,,,,Singapore,person.public,USD-networth,"$2,400,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Diversified,Diversified,,
5196,12024,Catherine Lozick,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11940,,B.lion,,,,86,advisor,,,,,,,Valve manufacturing,Manufacturing,,
5197,12024,Kalanithi Maran,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,400,000,000",,,12024.03,11940,,B.lion,,,,86,advisor,,,,,,,Media,Media & Entertainment,,
5198,12024,Jed McCaleb,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Cryptocurrency,Finance & Investments,,
5199,12024,Fatih Ozmen,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Aerospace,Manufacturing,,
5200,12024,Pan Laican,XY,,,,,,,China,,inherited an empire,,,zh-CN_SimplifiedChinese,,,retired from family business,,China,person.public,USD-networth,"$2,400,000,000",,,12024.03,11971,12019,B.lion,,,,55,teacher,,,,,,,Soy sauce,Food & Beverage,derives his fortune from his holdings in soy sauce supplier Foshan Haitian Flavouring and Food.  Haitian was originally known as Foshan Sauce Shop flourishing during the Qianlong years in the mid-Qing Dynasty.,
5201,12024,Tor Peterson,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Commodities,Metals & Mining,,
5202,12024,Daniel Pritzker,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11939,,B.lion,,,,87,advisor,,,,,,,"Hotels, investments",Finance & Investments,,
5203,12024,Qi Jinxing,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,400,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Real estate,Real Estate,,
5204,12024,Qiu Jianping,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,400,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Hand tools,Manufacturing,,
5205,12024,Rajan Raheja,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,400,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Diversified,Diversified,,
5206,12024,Matthias Reinhart,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,400,000,000",,,12024.03,11983,,B.lion,,,,43,householder,,,,,,,Financial services,Finance & Investments,,
5207,12024,Arnout Schuijff,,,,,,,,,,,,,,,,,,Netherlands,person.public,USD-networth,"$2,400,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Payments software,Technology,,
5208,12024,Hans Sy,,,,,,,,,,,,,,,,,,Philippines,person.public,USD-networth,"$2,400,000,000",,,12024.03,11933,,B.lion,,,,93,phantasim,,,,,,,Diversified,Diversified,,
5209,12024,Herbert Sy,,,,,,,,,,,,,,,,,,Philippines,person.public,USD-networth,"$2,400,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Diversified,Diversified,,
5210,12024,Lucio Tan,,,,,,,,,,,,,,,,,,Philippines,person.public,USD-networth,"$2,400,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Diversified,Diversified,,
5211,12024,Tsai Ming-kai,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$2,400,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Semiconductors,Technology,,
5212,12024,Ted Turner,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Cable television,Media & Entertainment,,
5213,12024,David Walentas,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Real estate,Real Estate,,
5214,12024,Urs Wietlisbach,,,,,,,,,,,,,,,,,,Switzerland,person.public,USD-networth,"$2,400,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Private equity,Finance & Investments,,
5215,12024,Jerry Yang,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11984,,B.lion,,,,42,householder,,,,,,,Yahoo,Technology,,
5216,12024,Yang Jianliang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,400,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Machinery,Manufacturing,,
5217,12024,Yang Weidong,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,400,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Chemicals,Manufacturing,,
5218,12024,Mortimer Zuckerman,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,400,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,"Real estate, media",Real Estate,,
5282,12024,John Armitage,XY,,,,,,,,,,,,,,,,,Ireland,person.public,USD-networth,"$2,300,000,000",,,12024.03,11979,,B.lion,,,,47,householder,,,,,,,Hedge funds,Finance & Investments,,
5283,12024,Lee Bass,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11975,,B.lion,,,,51,teacher,,,,,,,"Oil, investments",Energy,,
5284,12024,John Bicket,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Sensor systems,Technology,,
5285,12024,Sanjit Biswas,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11980,,B.lion,,,,46,householder,,,,,,,Sensor systems,Technology,,
5286,12024,Timothy Boyle,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Columbia Sportswear,Fashion & Retail,,
5287,12024,Morris Chang,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$2,300,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Semiconductors,Technology,,
5288,12024,Chao Teng-hsiung,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$2,300,000,000",,,12024.03,12004,,B.lion,,,,22,student,,,,,,,Real estate,Real Estate,,
5289,12024,Samuel Chen,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$2,300,000,000",,,12024.03,11979,,B.lion,,,,47,householder,,,,,,,Investments,Finance & Investments,,
5290,12024,Chu Lam Yiu,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$2,300,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Flavorings,Manufacturing,,
5291,12024,K. Dinesh,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$2,300,000,000",,,12024.03,11936,,B.lion,,,,90,advisor,,,,,,,Software services,Technology,,
5292,12024,James Duff,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,"Tires, diversified",Diversified,,
5293,12024,Thomas Duff,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,"Tires, diversified",Diversified,,
5294,12024,Daniel Ek,,,,,,,,,,,,,,,,,,Sweden,person.public,USD-networth,"$2,300,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Spotify,Technology,,
5295,12024,John Fisher,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11925,,B.lion,,,,101,phantasim,,,,,,,Gap,Fashion & Retail,,
5296,12024,Georg Haub,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$2,300,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Retail,Fashion & Retail,,
5297,12024,Erman Ilicak,,,,,,,,,,,,,,,,,,Turkey,person.public,USD-networth,"$2,300,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Construction,Construction & Engineering,,
5298,12024,Justin Ishbia,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$2,300,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Private equity,Finance & Investments,,
5299,12024,Long Jiang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$2,300,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Manufacturing,Technology,,
