rank-number,rank-year,index-name_en-US,capitalist-gender,XY-parent_en-US,XX-parent_en-Us,given-name_native-tongue,friend-name,capitalist_consort-name,firstseen-city,firstseen-country,capitalist_born-spacetime,capitalist_origin-story,mother-tongues,capitalist_schooling,written-hands,job-titles,award-names,capitalist-background,lastseen_city,lastseen-country,capitalist-type,rank-metric,rank-value,stock-shareprice,evolution-value_descendant-count,datacollected-yearmonth,firstseen-year,privedge-granted_year,priveledge-rank,privedge-lost_year,lastseen-year,deathnote,capitalist-currentage,person_age-group,archetype.childhood,archetype.student,archetype.householder,archetype.teacher,archetype.advisor,archetype.phantasim,patron-source,patron-industry,claim-to-fame,data-notes
3305,12024,Mapletree Industrial Trust,XX-XY,,,Mapletree Industrial Trust,ME8U.SI,,,,,,,,,,,,,Singapore,company.public,USD-marketcap,"$4,850,000,000",$1.71,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3306,12024,Assured Guaranty,XX-XY,,,Assured Guaranty,AGO,,,,,,,,,,,,,Bermuda,company.public,USD-marketcap,"$4,840,000,000",$87.35,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3307,12024,Phillips Edison & Company,XX-XY,,,Phillips Edison & Company,PECO,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,840,000,000",$35.60,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3308,12024,Atlas Arteria,XX-XY,,,Atlas Arteria,ALX.AX,,,,,,,,,,,,,Australia,company.public,USD-marketcap,"$4,840,000,000",$3.34,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3309,12024,Skyline Champion,XX-XY,,,Skyline Champion,SKY,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,830,000,000",$83.65,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3310,12024,PTT Global Chemical,XX-XY,,,PTT Global Chemical,PTTGC.BK,,,,,,,,,,,,,Thailand,company.public,USD-marketcap,"$4,830,000,000",$1.06,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3311,12024,Ocado,XX-XY,,,Ocado,OCDO.L,,,,,,,,,,,,,United Kingdom,company.public,USD-marketcap,"$4,820,000,000",$5.90,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3312,12024,Yang Ming,XX-XY,,,Yang Ming,2609.TW,,,,,,,,,,,,,Taiwan,company.public,USD-marketcap,"$4,820,000,000",$1.38,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3313,12024,Cencosud,XX-XY,,,Cencosud,CENCOSUD.SN,,,,,,,,,,,,,Chile,company.public,USD-marketcap,"$4,820,000,000",$1.72,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3314,12024,KPIT Technologies,XX-XY,,,KPIT Technologies,KPITTECH.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$4,820,000,000",$17.80,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3315,12024,Herc Holdings,XX-XY,,,Herc Holdings,HRI,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,810,000,000",$170.00,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3316,12024,Tidewater,XX-XY,,,Tidewater,TDW,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,810,000,000",$92.20,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3317,12024,ASGN,XX-XY,,,ASGN,ASGN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,810,000,000",$103.49,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3331,12024,Bombardier Recreational Products,XX-XY,,,Bombardier Recreational Products,DOOO,,,,,,,,,,,,,Canada,company.public,USD-marketcap,"$4,800,000,000",$63.65,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3332,12024,SITC International,XX-XY,,,SITC International,1308.HK,,,,,,,,,,,,,Hong Kong,company.public,USD-marketcap,"$4,800,000,000",$1.79,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3333,12024,Vopak,XX-XY,,,Vopak,VPK.AS,,,,,,,,,,,,,Netherlands,company.public,USD-marketcap,"$4,790,000,000",$38.33,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3334,12024,Subsea 7,XX-XY,,,Subsea 7,SUBC.OL,,,,,,,,,,,,,Luxembourg,company.public,USD-marketcap,"$4,790,000,000",$16.01,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3335,12024,Kite Realty,XX-XY,,,Kite Realty,KRG,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,780,000,000",$21.44,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3336,12024,Aurizon Holdings,XX-XY,,,Aurizon Holdings,AZJ.AX,,,,,,,,,,,,,Australia,company.public,USD-marketcap,"$4,780,000,000",$2.60,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3337,12024,VZ Holding,XX-XY,,,VZ Holding,VZN.SW,,,,,,,,,,,,,Switzerland,company.public,USD-marketcap,"$4,780,000,000",$121.60,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3338,12024,Megacable Holdings,XX-XY,,,Megacable Holdings,MEGACPO.MX,,,,,,,,,,,,,Mexico,company.public,USD-marketcap,"$4,780,000,000",$2.79,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3339,12024,United Bankshares,XX-XY,,,United Bankshares,UBSI,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,770,000,000",$35.37,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3340,12024,Zhejiang Century Huatong,XX-XY,,,Zhejiang Century Huatong,002602.SZ,,,,,,,,,,,,,China,company.public,USD-marketcap,"$4,770,000,000",$0.64,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3341,12024,Asbury Automotive Group,XX-XY,,,Asbury Automotive Group,ABG,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,760,000,000",$233.73,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3342,12024,Columbia Sportswear,XX-XY,,,Columbia Sportswear,COLM,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,760,000,000",$79.62,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3343,12024,Clearwater Analytics,XX-XY,,,Clearwater Analytics,CWAN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,760,000,000",$17.47,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3344,12024,Sallie Mae,XX-XY,,,Sallie Mae,SLM,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,750,000,000",$21.60,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3345,12024,Arcadium Lithium,XX-XY,,,Arcadium Lithium,ALTM,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,750,000,000",$4.43,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3346,12024,GATX,XX-XY,,,GATX,GATX,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,750,000,000",$133.93,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3347,12024,TOTO,XX-XY,,,TOTO,5332.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$4,750,000,000",$28.04,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3348,12024,International Games System,XX-XY,,,International Games System,3293.TWO,,,,,,,,,,,,,Taiwan,company.public,USD-marketcap,"$4,750,000,000",$33.78,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3349,12024,Petronet LNG,XX-XY,,,Petronet LNG,PETRONET.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$4,750,000,000",$3.17,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3350,12024,Italgas,XX-XY,,,Italgas,IG.MI,,,,,,,,,,,,,Italy,company.public,USD-marketcap,"$4,740,000,000",$5.85,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3351,12024,Public Power Corporation,XX-XY,,,Public Power Corporation,PPC.AT,,,,,,,,,,,,,Greece,company.public,USD-marketcap,"$4,740,000,000",$12.41,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3352,12024,Soitec,XX-XY,,,Soitec,SOI.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$4,740,000,000",$130.80,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3353,12024,Makkah Construction & Development,XX-XY,,,Makkah Construction & Development,4100.SR,,,,,,,,,,,,,Saudi Arabia,company.public,USD-marketcap,"$4,740,000,000",$28.81,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3354,12024,Vertex,XX-XY,,,Vertex,VERX,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,730,000,000",$30.66,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3355,12024,Square Enix,XX-XY,,,Square Enix,9684.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$4,730,000,000",$39.53,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3356,12024,UNO Minda,XX-XY,,,UNO Minda,UNOMINDA.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$4,730,000,000",$8.24,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3357,12024,Badger Meter,XX-XY,,,Badger Meter,BMI,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,720,000,000",$161.00,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3358,12024,Immunovant,XX-XY,,,Immunovant,IMVT,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,720,000,000",$32.52,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3359,12024,Beijing Enterprises Holdings,XX-XY,,,Beijing Enterprises Holdings,0392.HK,,,,,,,,,,,,,Hong Kong,company.public,USD-marketcap,"$4,720,000,000",$3.74,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3360,12024,MDC Holdings,XX-XY,,,MDC Holdings,MDC,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,710,000,000",$62.87,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3361,12024,Organon,XX-XY,,,Organon,OGN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,710,000,000",$18.45,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3362,12024,Bilibili,XX-XY,,,Bilibili,BILI,,,,,,,,,,,,,China,company.public,USD-marketcap,"$4,710,000,000",$11.03,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3363,12024,Ternium Argentina,XX-XY,,,Ternium Argentina,TXAR.BA,,,,,,,,,,,,,Argentina,company.public,USD-marketcap,"$4,710,000,000",$1.04,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3375,12024,MARAFIQ (The Power and Water Utility Company for Jubail and Yanbu),XX-XY,,,MARAFIQ (The Power and Water Utility Company for Jubail and Yanbu),2083.SR,,,,,,,,,,,,,Saudi Arabia,company.public,USD-marketcap,"$4,700,000,000",$18.83,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3376,12024,Jarir,XX-XY,,,Jarir,4190.SR,,,,,,,,,,,,,Saudi Arabia,company.public,USD-marketcap,"$4,700,000,000",$3.92,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3377,12024,Western Union,XX-XY,,,Western Union,WU,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,690,000,000",$13.71,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3378,12024,Nomura Real Estate Master Fund,XX-XY,,,Nomura Real Estate Master Fund,3462.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$4,690,000,000",$996.40,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3379,12024,Rohto Pharmaceutical,XX-XY,,,Rohto Pharmaceutical,4527.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$4,690,000,000",$20.42,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3380,12024,PPB Group Berhad,XX-XY,,,PPB Group Berhad,4065.KL,,,,,,,,,,,,,Malaysia,company.public,USD-marketcap,"$4,690,000,000",$3.30,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3381,12024,Idacorp,XX-XY,,,Idacorp,IDA,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,680,000,000",$92.44,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3382,12024,ABC-Mart,XX-XY,,,ABC-Mart,2670.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$4,680,000,000",$18.91,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3383,12024,Saipem,XX-XY,,,Saipem,SPM.MI,,,,,,,,,,,,,Italy,company.public,USD-marketcap,"$4,680,000,000",$2.38,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3384,12024,Enstar Group,XX-XY,,,Enstar Group,ESGR,,,,,,,,,,,,,Bermuda,company.public,USD-marketcap,"$4,670,000,000",$307.86,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3385,12024,Capstone Copper,XX-XY,,,Capstone Copper,CS.TO,,,,,,,,,,,,,Canada,company.public,USD-marketcap,"$4,670,000,000",$6.21,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3386,12024,EVN Group,XX-XY,,,EVN Group,EVN.F,,,,,,,,,,,,,Austria,company.public,USD-marketcap,"$4,670,000,000",$26.21,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3387,12024,Jfrog,XX-XY,,,Jfrog,FROG,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,660,000,000",$43.92,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3388,12024,Biohaven Pharmaceutical,XX-XY,,,Biohaven Pharmaceutical,BHVN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,650,000,000",$57.02,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3389,12024,Lundbeck,XX-XY,,,Lundbeck,HLUN-B.CO,,,,,,,,,,,,,Denmark,company.public,USD-marketcap,"$4,650,000,000",$4.82,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3390,12024,Banco del Bajío,XX-XY,,,Banco del Bajío,BBAJIOO.MX,,,,,,,,,,,,,Mexico,company.public,USD-marketcap,"$4,650,000,000",$3.91,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3391,12024,First Financial Bankshares,XX-XY,,,First Financial Bankshares,FFIN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,640,000,000",$32.55,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3392,12024,Taisho Pharmaceutical,XX-XY,,,Taisho Pharmaceutical,4581.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$4,640,000,000",$56.63,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3393,12024,Tomra,XX-XY,,,Tomra,TOM.OL,,,,,,,,,,,,,Norway,company.public,USD-marketcap,"$4,640,000,000",$15.73,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3394,12024,Ringkjøbing Landbobank,XX-XY,,,Ringkjøbing Landbobank,RILBA.CO,,,,,,,,,,,,,Denmark,company.public,USD-marketcap,"$4,640,000,000",$175.55,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3395,12024,Romgaz,XX-XY,,,Romgaz,RZ8G.F,,,,,,,,,,,,,Romania,company.public,USD-marketcap,"$4,630,000,000",$10.78,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3396,12024,Aluminium Bahrain (Alba),XX-XY,,,Aluminium Bahrain (Alba),ALBH.BH,,,,,,,,,,,,,Bahrain,company.public,USD-marketcap,"$4,630,000,000",N/A,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3397,12024,Apartment Income REIT,XX-XY,,,Apartment Income REIT,AIRC,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,620,000,000",$31.93,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3398,12024,Natura&Co,XX-XY,,,Natura&Co,NTCO,,,,,,,,,,,,,Brazil,company.public,USD-marketcap,"$4,620,000,000",$6.57,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3399,12024,PennyMac,XX-XY,,,PennyMac,PFSI,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,620,000,000",$91.71,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3400,12024,Canadian Utilities,XX-XY,,,Canadian Utilities,CU.TO,,,,,,,,,,,,,Canada,company.public,USD-marketcap,"$4,620,000,000",$22.62,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3401,12024,Nexans,XX-XY,,,Nexans,NEX.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$4,620,000,000",$105.02,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3402,12024,Wynn Macau,XX-XY,,,Wynn Macau,1128.HK,,,,,,,,,,,,,Macau,company.public,USD-marketcap,"$4,620,000,000",$0.88,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3403,12024,Workiva,XX-XY,,,Workiva,WK,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,610,000,000",$84.37,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3404,12024,Gates Industrial Corp,XX-XY,,,Gates Industrial Corp,GTES,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,610,000,000",$17.74,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3405,12024,Qatar International Islamic Bank,XX-XY,,,Qatar International Islamic Bank,QIIK.QA,,,,,,,,,,,,,Qatar,company.public,USD-marketcap,"$4,610,000,000",$3.05,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3406,12024,Page Industries,XX-XY,,,Page Industries,PAGEIND.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$4,610,000,000",$413.57,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3427,12024,White Mountains Insurance Group,XX-XY,,,White Mountains Insurance Group,WTM,,,,,,,,,,,,,Bermuda,company.public,USD-marketcap,"$4,600,000,000","$1,803.00",,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3428,12024,Technip Energies,XX-XY,,,Technip Energies,TE.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$4,600,000,000",$25.39,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3429,12024,British Land,XX-XY,,,British Land,BLND.L,,,,,,,,,,,,,United Kingdom,company.public,USD-marketcap,"$4,600,000,000",$4.97,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3430,12024,Vienna Airport,XX-XY,,,Vienna Airport,FLW1.F,,,,,,,,,,,,,Austria,company.public,USD-marketcap,"$4,600,000,000",$54.38,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3432,12024,PagSeguro,XX-XY,,,PagSeguro,PAGS,,,,,,,,,,,,,Brazil,company.public,USD-marketcap,"$4,590,000,000",$14.36,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3433,12024,Strabag,XX-XY,,,Strabag,XD4.F,,,,,,,,,,,,,Austria,company.public,USD-marketcap,"$4,590,000,000",$43.33,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3434,12024,Boyd Group,XX-XY,,,Boyd Group,BYD.TO,,,,,,,,,,,,,Canada,company.public,USD-marketcap,"$4,590,000,000",$213.77,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3435,12024,Hang Lung Properties,XX-XY,,,Hang Lung Properties,0101.HK,,,,,,,,,,,,,Hong Kong,company.public,USD-marketcap,"$4,590,000,000",$1.02,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3436,12024,DKSH Holding,XX-XY,,,DKSH Holding,DKSH.SW,,,,,,,,,,,,,Switzerland,company.public,USD-marketcap,"$4,590,000,000",$70.69,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3437,12024,Glaukos,XX-XY,,,Glaukos,GKOS,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,580,000,000",$92.69,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3438,12024,Flughafen Wien (Vienna Airport),XX-XY,,,Flughafen Wien (Vienna Airport),FLU.VI,,,,,,,,,,,,,Austria,company.public,USD-marketcap,"$4,580,000,000",$54.70,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3439,12024,Punjab & Sind Bank,XX-XY,,,Punjab & Sind Bank,PSB.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$4,580,000,000",$0.68,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3440,12024,PrairieSky Royalty,XX-XY,,,PrairieSky Royalty,PSK.TO,,,,,,,,,,,,,Canada,company.public,USD-marketcap,"$4,580,000,000",$19.17,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3441,12024,CleanSpark,XX-XY,,,CleanSpark,CLSK,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,570,000,000",$23.11,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3442,12024,Frasers Group,XX-XY,,,Frasers Group,FRAS.L,,,,,,,,,,,,,United Kingdom,company.public,USD-marketcap,"$4,570,000,000",$10.11,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3443,12024,New India Assurance,XX-XY,,,New India Assurance,NIACL.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$4,570,000,000",$2.77,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3444,12024,Five9,XX-XY,,,Five9,FIVN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,560,000,000",$62.30,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3445,12024,Evolution Mining,XX-XY,,,Evolution Mining,EVN.AX,,,,,,,,,,,,,Australia,company.public,USD-marketcap,"$4,560,000,000",$2.30,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3446,12024,JB Hi-Fi,XX-XY,,,JB Hi-Fi,JBH.AX,,,,,,,,,,,,,Australia,company.public,USD-marketcap,"$4,560,000,000",$41.76,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3447,12024,Asia Cement,XX-XY,,,Asia Cement,1102.TW,,,,,,,,,,,,,Taiwan,company.public,USD-marketcap,"$4,560,000,000",$1.29,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3448,12024,Valmont Industries,XX-XY,,,Valmont Industries,VMI,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,550,000,000",$225.42,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3449,12024,Alkermes,XX-XY,,,Alkermes,ALKS,,,,,,,,,,,,,Ireland,company.public,USD-marketcap,"$4,550,000,000",$27.25,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3450,12024,Banca Generali,XX-XY,,,Banca Generali,BGN.MI,,,,,,,,,,,,,Italy,company.public,USD-marketcap,"$4,550,000,000",$40.01,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3451,12024,Haitian International Holdings,XX-XY,,,Haitian International Holdings,1882.HK,,,,,,,,,,,,,Hong Kong,company.public,USD-marketcap,"$4,550,000,000",$2.86,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3452,12024,IAC/InterActiveCorp,XX-XY,,,IAC/InterActiveCorp,IAC,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,540,000,000",$52.83,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3453,12024,Bucher Industries,XX-XY,,,Bucher Industries,BUCN.SW,,,,,,,,,,,,,Switzerland,company.public,USD-marketcap,"$4,540,000,000",$443.50,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3454,12024,Verallia,XX-XY,,,Verallia,VRLA.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$4,540,000,000",$38.86,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3455,12024,Knife River Corporation,XX-XY,,,Knife River Corporation,KNF,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,520,000,000",$80.06,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3456,12024,Nippon Express,XX-XY,,,Nippon Express,9147.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$4,520,000,000",$51.40,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3457,12024,Grupo Catalana Occidente,XX-XY,,,Grupo Catalana Occidente,GCO.MC,,,,,,,,,,,,,Spain,company.public,USD-marketcap,"$4,520,000,000",$38.34,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3458,12024,Glacier Bancorp,XX-XY,,,Glacier Bancorp,GBCI,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,510,000,000",$39.86,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3459,12024,Fannie Mae,XX-XY,,,Fannie Mae,FNMAL,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,510,000,000",$6.04,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3460,12024,"Globe Telecom, Inc.",XX-XY,,,"Globe Telecom, Inc.",GTMEY,,,,,,,,,,,,,Philippines,company.public,USD-marketcap,"$4,510,000,000",$28.66,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3461,12024,Schaeffler,XX-XY,,,Schaeffler,SHA.F,,,,,,,,,,,,,Germany,company.public,USD-marketcap,"$4,510,000,000",$6.81,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3462,12024,Yancoal,XX-XY,,,Yancoal,YAL.AX,,,,,,,,,,,,,Australia,company.public,USD-marketcap,"$4,510,000,000",$3.42,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3463,12024,AU Small Finance Bank,XX-XY,,,AU Small Finance Bank,AUBANK.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$4,510,000,000",$6.74,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3477,12024,Essential Properties Realty Trust,XX-XY,,,Essential Properties Realty Trust,EPRT,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,500,000,000",$26.53,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3478,12024,Fluidra,XX-XY,,,Fluidra,FDR.MC,,,,,,,,,,,,,Spain,company.public,USD-marketcap,"$4,500,000,000",$23.72,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3479,12024,H.B. Fuller,XX-XY,,,H.B. Fuller,FUL,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,490,000,000",$82.58,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3480,12024,Hudco,XX-XY,,,Hudco,HUDCO.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$4,490,000,000",$2.24,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3481,12024,Huntsman Corporation,XX-XY,,,Huntsman Corporation,HUN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$4,480,000,000",$25.90,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3482,12024,Whitecap Resources,XX-XY,,,Whitecap Resources,WCP.TO,,,,,,,,,,,,,Canada,company.public,USD-marketcap,"$4,480,000,000",$7.50,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
3483,12024,Laboratorios Farmaceuticos Rovi,XX-XY,,,Laboratorios Farmaceuticos Rovi,ROVI.MC,,,,,,,,,,,,,Spain,company.public,USD-marketcap,"$4,480,000,000",$87.36,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
